15.6451528126526,0,0,0,44.77080653125,0,0,-0.14142135623731,0
0,15.6451528126526,0,0,0,44.77080653125,0,0,-0.141421356237311
0,0,6.19449266339133,14.1858696784045,0,0,-0.0999999999999995,0,0
