14.3144665191096,0,0,0,4.903951726709,0,0,-0.14142135623731,0
0,14.3144665191096,0,0,0,4.90395172670898,0,0,-0.14142135623731
0,0,0.34552326732478,1.02900957727088,0,0,-0.0995037190209986,0,0
0,0,-34.5523267324777,-102.900957727088,0,0,9.95037190209985,0,0
