15.6451528126525,0,0,0,44.7708065312499,0,0,-0.141421356237309,0
0,15.6451528126525,0,0,0,44.7708065312499,0,0,-0.141421356237316
0,0,0.345523267324776,1.02900957727088,0,0,-0.099503719020999,0,0
0,0,-34.5523267324778,-102.900957727088,0,0,9.95037190209992,0,0
